PubchemCTD,CID,CanonicalSMILES,InChIKey
C458525,3467590,C1=CC=C2C(=C1)N=C3N2C(=O)C4=CC=CC5=C(C=CC3=C54)C(=O)O,MYKOWOGZBMOVBJ-UHFFFAOYSA-N
C511621,3091786,CC1=CC=CC=C1N=NC2=CC(=C(C=C2)NC(=O)C3=CC=NN3C)C,LKTNEXPODAWWFM-UHFFFAOYSA-N
C091768,10017512,COC1=C(C=CC(=C1)C2=CC(=O)C3=CC=CC=C3O2)[N+](=O)[O-],PXYZRNAKLZWNCF-UHFFFAOYSA-N
D014639,23990,[V],LEONUFNNVUYDNQ-UHFFFAOYSA-N
C016392,3071,C1=CC=C2C(=C1)C(=CN2)CC3=CNC4=CC=CC=C43,VFTRKSBEFQDZKX-UHFFFAOYSA-N
C028451,36187,C1=CC(=C(C=C1C2=CC(=C(C=C2)Cl)Cl)Cl)Cl,UQMGJOKDKOLIDP-UHFFFAOYSA-N
C006703,9153,C1=CC=C2C3=C4C(=CC=C3)C5=CC=CC=C5C4=CC2=C1,FTOVXSOBNPWTSH-UHFFFAOYSA-N
C023035,63090,C1=CC(=C(C=C1C2=CC(=C(C(=C2)Cl)Cl)Cl)Cl)Cl,REHONNLQRWTIFF-UHFFFAOYSA-N
D003033,168010173,CC(C)(C)C1=CC(=C(C(=C1)C2=CC=CC=N2)O)C=NC3CCCCC3N=CC4=C(C(=CC(=C4)C(C)(C)C)C5=CC=CC=N5)O.[Cu],GAXHZKGVEWCZKB-UHFFFAOYSA-N
C041517,9119,C1=CC=C2C(=C1)C=C3C=CC4=C5C3=C2C6=CC=CC=C6C5=CC=C4,JNTHRSHGARDABO-UHFFFAOYSA-N
D008543,6325610,CC1=C2C3=C(C4=CNC5=C(C(=O)C(=O)C(=C45)C3=CN2)C)C(=O)C1=O,XUMBMVFBXHLACL-UHFFFAOYSA-N
D001572,253613,C1=CC=C(C=C1)C2=C(OC3=CC=CC=C32)C4=CC=CC=C4,MPNFMCAOBNNFJF-UHFFFAOYSA-N
D003367,854019,CN1C(CCC1=O)C2=CN=CC=C2,UIKROCXWUNQSPJ-VIFPVBQESA-N
C010257,14335,C1CCN(C(C1)C2=CN=CC=C2)N=O,BXYPVKMROLGXJI-UHFFFAOYSA-N
C032978,51291,C1C=CCN(C1C2=CN=CC=C2)N=O,ZJOFAFWTOKDIFH-JTQLQIEISA-N
C008655,12613538,C1CC(N(C1)N=O)C2=CN=CC=C2,XKABJYQDMJTNGQ-VIFPVBQESA-N
C010078,6293,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3)O)O,RGCKGOZRHPZPFP-UHFFFAOYSA-N
C068337,5471349,CC(=CCCC(=CCOC1=C2C=CC(=O)OC2=CC3=C1C=CO3)C)C,DBMJZOMNXBSRED-OQLLNIDSSA-N
C007768,5280378,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,HKQYGTCOTHHOMP-UHFFFAOYSA-N
C033146,21387,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)O,BIJNHUAPTJVVNQ-UHFFFAOYSA-N
C001390,247304,CC12CCC3C(C1CCC2O)CCC4=CC(=C(C=C34)O)O,DILDHNKDVHLEQB-XSSYPUMDSA-N
C060533,104954,CN1C2=C(N=CC(=C2)C3=CC=CC=C3)N=C1NO,DCVWQAGUQFBCTF-UHFFFAOYSA-N
C022830,66414,CC12CCC3C(C1CCC2O)CCC4=CC(=C(C=C34)OC)O,CQOQDQWUFQDJMK-SSTWWWIQSA-N
C024836,980,C1=CC(=CC=C1[N+](=O)[O-])O,BTJIUGUIPKRLHP-UHFFFAOYSA-N
C031477,5281426,C1=CC(=CC2=C1C=CC(=O)O2)O,ORHBXUUXSCNDEV-UHFFFAOYSA-N
D006923,5280567,CC1=CC(=O)OC2=C1C=CC(=C2)O,HSHNITRMYYLLCV-UHFFFAOYSA-N
C518174,9867642,CS(=O)(=O)C1=CC(=CC2=C1N(C3=C2CCC3CC(=O)O)CC4=CC=C(C=C4)Cl)F,NXFFJDQHYLNEJK-CYBMUJFWSA-N
C084236,5375667,C1=CC2=C(C=C1O)OC(=O)C=C2C(F)(F)F,CCKWMCUOHJAVOL-UHFFFAOYSA-N
D015242,4583,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,GSDSWSVVBLHKDQ-UHFFFAOYSA-N
D005204,445070,CC(=CCCC(=CCCC(=CCO)C)C)C,CRDAMVZIKSXKFV-YFVJMOTDSA-N
D004008,3033,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,DCOPUUMXTXDBNB-UHFFFAOYSA-N
D005480,3394,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,SYTBZMRGLBWNTM-UHFFFAOYSA-N
D007052,3672,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,HEFNNWSXXWATRW-UHFFFAOYSA-N
D008528,4044,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,HYYBABOKPJLUIN-UHFFFAOYSA-N
C475721,104856,CN(CCCC(C1=CN=CC=C1)O)N=O,OGRXKBUCZFFSTL-UHFFFAOYSA-N
C001381,107963,CN1C(CC(C1=O)O)C2=CN=CC=C2,XOKCJXZZNAUIQN-DTWKUNHWSA-N
D017308,3308,CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O,NNYBQONXHNTVIJ-UHFFFAOYSA-N
D015025,5281576,CC1CCCC(=O)CCCC=CC2=C(C(=CC(=C2)O)O)C(=O)O1,MBMQEIFVQACCCH-QBODLPLBSA-N
D019814,11005,CCCCCCCCCCCCCC(=O)O,TUNFSRHWOTWDNC-UHFFFAOYSA-N
D008753,7543,C1=CC(=C(C=C1CC2=CC(=C(C=C2)N)Cl)Cl)N,IBOFVQJTBBUKMU-UHFFFAOYSA-N
D007538,3767,C1=CN=CC=C1C(=O)NN,QRXWMOHMRWLFEY-UHFFFAOYSA-N
D019829,4463,CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4,NQDJXKOVJZTUJA-UHFFFAOYSA-N
C098320,64139,C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,XPOQHMRABVBWPR-ZDUSSCGKSA-N
D006854,5754,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,JYGXADMDTFJGBT-VWUMJDOOSA-N
C025813,121935,CC(C)CCCC(C)(C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)O,MCKLJFJEQRYRQT-APGJSSKUSA-N
C016705,439423,CC(C)CCCC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C,UCTLRSWJYQTBFZ-DDPQNLDTSA-N
C066327,196844,CC(CCC(=O)NCCC[N+]1(CC[N+](CC1)(C)C)C)C2CCC3C2(CCC4C3CCC5C4(CCC(C5)O)C)C.[I-].[I-],APFOLQPXZRHTLE-YGSHSALASA-M
D014502,13743928,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[U],KUKDDTFBSTXDTC-UHFFFAOYSA-N
D014044,5505,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,JLRGJRBPOGGCBT-UHFFFAOYSA-N
D005664,5323714,C1COC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],PLHJDBGFXBMTGZ-WEVVVXLNSA-N
C001335,6901,C(=C(Cl)Cl)(C(=C(Cl)Cl)Cl)Cl,RWNKSTSCBHKHTB-UHFFFAOYSA-N
C053915,441336,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,WOFMFGQZHJDGCX-ZULDAHANSA-N
C400278,176870,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,AAKJLRGGTJKAMG-UHFFFAOYSA-N
D016593,5405,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,GUGOEEXESWIERI-UHFFFAOYSA-N
D015084,1486,C1=CC(=C(C=C1Cl)Cl)OCC(=O)O,OVSKIKFHRZPJSS-UHFFFAOYSA-N
D013752,54675776,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,NWXMGUDVXFXRIG-WESIUVDSSA-N
D002955,135403648,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,VVIAGPKUTFNRDU-ABLWVSNPSA-N
D019314,12594,CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)OS(=O)(=O)O)C,CZWCKYRVOZZJNM-USOAJAOKSA-N
D010615,4754,CCOC1=CC=C(C=C1)NC(=O)C,CPJSUEIXXCENMM-UHFFFAOYSA-N
D010894,54676228,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,QYSPLQLAKJAUJT-UHFFFAOYSA-N
D002701,5959,C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],WIIZWVCIJKGZOK-RKDXNWHRSA-N
C053001,60172,C1=NC(=C2C(=N1)N(C=N2)CCOCP(=O)(O)O)N,SUPKOOSCJHTBAH-UHFFFAOYSA-N
D015767,40692,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,XEEQGYMUWCZPDN-DOMZBBRYSA-N
D013261,1107,C1CC2CCC3C4CCC(CC4CCC3C2C1)O,FPXSXMFOYWRHDX-UHFFFAOYSA-N
C060142,5311309,CC(C)C1CCC(CC1)C(=O)NC(CC2=CC=CC=C2)C(=O)O,OELFLUMRDSZNSF-OFLPRAFFSA-N
D019307,3542,CC1CNCCN1S(=O)(=O)C2=CC=CC3=C2C=CN=C3,BDVFVCGFMNCYPV-UHFFFAOYSA-N
D009582,6604200,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],NXFQHRVNIOXGAQ-YCRREMRBSA-N
D005913,3478,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,ZJJXGWJIGJFDTL-UHFFFAOYSA-N
C095108,65016,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N,YMARZQAQMVYCKC-OEMFJLHTSA-N
D004009,18381,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,YFAGHNZHGGCZAX-JKIFEVAISA-N
C422649,123619,CC1=NC=C(C=C1)C2=C(C=C(C=N2)Cl)C3=CC=C(C=C3)S(=O)(=O)C,MNJVRJDLRVPLFE-UHFFFAOYSA-N
D017291,84029,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O,AGOYDEPGAOXOCK-KCBOHYOISA-N
C051752,4449,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl,VRBKIVRKKCLPHA-UHFFFAOYSA-N
C106791,3002190,CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)C)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C,LJVAJPDWBABPEJ-PNUFFHFMSA-N
D016666,9560989,COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F.C(=CC(=O)O)C(=O)O,LFMYNZPAVPMEGP-PIDGMYBPSA-N
D017275,3784,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC,HMJIYCCIJYRONP-UHFFFAOYSA-N
D013657,2733768,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C,AWDRATDZQPNJFN-VAYUFCLWSA-N
C094370,88127,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)OC2C(C(C(C(O2)C(=O)O)O)O)O,CJMNXSKEVNPQOK-LVEJAMMSSA-N
D001647,24883735,CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,BHQCQFFYRZLCQQ-LBQHQRRMSA-N
D013656,6675,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,WBWWGRHZICKQGZ-HZAMXZRMSA-N
C059141,5281888,CN(C)C(=O)CCSC(C1=CC=CC(=C1)C=CC2=NC3=C(C=CC(=C3)Cl)C=C2)SCCC(=O)O,AXUZQJFHDNNPFG-UXBLZVDNSA-N
C059205,60648,CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C,PBJUNZJWGZTSKL-MRXNPFEDSA-N
C006463,7858,C=CCO,XXROGKLTLUQVRX-UHFFFAOYSA-N
D004923,12961638,C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C(=C4OC5=C(C(=C(C=C35)I)[O-])I)I)[O-])I.[Na+].[Na+],RAGZEDHHTPQLAI-UHFFFAOYSA-L
D012395,134156256,C1=C2C(=C3C=C(C(=O)C(=C3OC2=C(C(=C1I)[O-])I)I)I)C4=C(C(=C(C(=C4Cl)Cl)Cl)Cl)C(=O)[O-].[Na+].[Na+],UWBXIFCTIZXXLS-PTZVIXQTSA-L
C085059,22948,C1=CC(=C2C(=C1Cl)C(=O)OC23C4=CC(=C(C(=C4OC5=C(C(=C(C=C35)Br)[O-])Br)Br)[O-])Br)Cl.[K+].[K+],JBBPTUVOZCXCSU-UHFFFAOYSA-L
D014966,7107,C1C2=CC=CC=C2OC3=CC=CC=C31,GJCOSYZMQJWQCA-UHFFFAOYSA-N
D017336,3957,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,JCCNYMKQOSZNPW-UHFFFAOYSA-N
C086276,23663992,CC(C)C1=C(C(=C(C(=N1)C(C)C)COC)C2=CC=C(C=C2)F)C=CC(CC(CC(=O)[O-])O)O.[Na+],GPUADMRJQVPIAS-QCVDVZFFSA-M
D019888,64142,CC1=C(C=CC=C1O)C(=O)NC(CSC2=CC=CC=C2)C(CN3CC4CCCCC4CC3C(=O)NC(C)(C)C)O.CS(=O)(=O)O,NQHXCOAXSHGTIA-SKXNDZRYSA-N
D019258,441243,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(C(CC3=CC=CC=C3)NC(=O)C(CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O,QWAXKHKRTORLEM-UGJKXSETSA-N
D018817,1615,CC(CC1=CC2=C(C=C1)OCO2)NC,SHXWCVYOXRDMCX-UHFFFAOYSA-N
C056189,6484,CCCC[Sn]CCCC,AYOHIQLKSOJJQH-UHFFFAOYSA-N
C030665,5357402,C1=CC=C(C=C1)[Sn](C2=CC=CC=C2)C3=CC=CC=C3,SBXWFLISHPUINY-UHFFFAOYSA-N
C029498,123725,C1=CC(=CC(=C1)O)CC(CO)C(CC2=CC(=CC=C2)O)CO,DWONJCNDULPHLV-UHFFFAOYSA-N
C029497,123917,C1C(C(C(=O)O1)CC2=CC(=CC=C2)O)CC3=CC(=CC=C3)O,HVDGDHBAMCBBLR-UHFFFAOYSA-N
C010724,5352621,CC=C1C(CC(N1C)C)(C2=CC=CC=C2)C3=CC=CC=C3,AJRJPORIQGYFMT-RMOCHZDMSA-N
C558735,51356252,C1=CC2=C(C=C1OC3=CC(=C(C=C3)F)F)OC(=O)C=C2CN4C=CN=C4,HUXMMWKRIINTDW-UHFFFAOYSA-N
C514852,9795026,CC(C)C1=C2C(=CC=C1)SC3=CC=CC=C3C2=O,YIKSHDNOAYSSPX-UHFFFAOYSA-N
C033205,32490,CCCOC(=O)NCCCN(C)C,WZZLDXDUQPOXNW-UHFFFAOYSA-N
C064709,9838899,CC1CC2=CC(=O)CCC2C3C1C4CCC(C4(CC3)C)O,YSGQGNQWBLYHPE-CFUSNLFHSA-N
C012170,104744,COC1=C2C3=C(C(CC3)O)C(=O)OC2=C4C5C=COC5OC4=C1,WYIWLDSPNDMZIT-IRWWLHRVSA-N
C096486,177865,C1=CC(=CC=C1CN(C2=CC=C(C=C2)C#N)N3C=NN=C3)Br,GGPPBTSXFROGAE-UHFFFAOYSA-N
D013738,13769,CC12CCC3C(C1CCC(=O)O2)CCC4=CC(=O)C=CC34C,BPEWUONYVDABNZ-DZBHQSCQSA-N
C494251,5280435,CC(C)CCCC(C)CCCC(C)CCCC(=CCO)C,BOTWFXYSPFMFNR-PYDDKJGSSA-N
C014594,11273,CC12CCC(=O)C(=C1CCC3C2CCC4(C3CCC4=O)C)O,OSVMTWJCGUFAOD-KZQROQTASA-N
C012466,29732,CC(C)OC1=C(C=C(C(=C1)N2C(=O)OC(=N2)C(C)(C)C)Cl)Cl,CHNUNORXWHYHNE-UHFFFAOYSA-N
C004554,1483,C1=C(C=C(C(=C1Br)O)Br)Br,BSWWXRFVMJHFBN-UHFFFAOYSA-N
D008825,4189,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,BYBLEWFAAKGYCD-UHFFFAOYSA-N
C036596,2378,C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=CC=C3)N4C=CN=C4,OCAPBUJLXMYKEJ-UHFFFAOYSA-N
C061365,73675,C[Si](CN1C=NC=N1)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F,FQKUGOMFVDPBIZ-UHFFFAOYSA-N
C409722,66461,CCCCC(CN1C=NC=N1)(C2=C(C=C(C=C2)Cl)Cl)O,STMIIPIFODONDC-UHFFFAOYSA-N
C010059,5196,C(=O)(N)NN,DUIOPKIIICUYRZ-UHFFFAOYSA-N
C110881,23573700,CC(=O)NC(C(=O)O)C(C)(C)S[N+](=O)[O-],GTMKBVNAJMQYKF-RXMQYKEDSA-N
C032171,637542,C1=CC(=CC=C1C=CC(=O)O)O,NGSWKAQJJWESNS-ZZXKWVIFSA-N
C005498,72300,C=CCC1=CC(=C(C=C1)O)C2=C(C=CC(=C2)CC=C)O,VVOAZFWZEDHOOU-UHFFFAOYSA-N
D002995,2797,CC(C)(C(=O)O)OC1=CC=C(C=C1)Cl,TXCGAZHTZHNUAI-UHFFFAOYSA-N
C006012,64928,CC(C(=O)O)OC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl,BSFAVVHPEZCASB-UHFFFAOYSA-N
D004075,6026790,CCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCCCCCCCC,YEJYLHKQOBOSCP-ISLYRVAYSA-N
C007567,6327657,C1=CC=C(C=C1)[Sn](C2=CC=CC=C2)C3=CC=CC=C3.O,NRHFWOJROOQKBK-UHFFFAOYSA-N
C034171,8561,CCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCC,IPKKHRVROFYTEK-UHFFFAOYSA-N
C032279,1017,C1=CC=C(C(=C1)C(=O)O)C(=O)O,XNGIFLGASWRNHJ-UHFFFAOYSA-N
C007379,6781,CCOC(=O)C1=CC=CC=C1C(=O)OCC,FLKPEMZONWLCSK-UHFFFAOYSA-N
D003993,3026,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,DOIRQSBPFJWKBE-UHFFFAOYSA-N
C027561,2347,CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2,IRIAEXORFWYRCZ-UHFFFAOYSA-N
C522391,67545,C(=O)(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,CXGONMQFMIYUJR-UHFFFAOYSA-N
C020735,12688,CCCC[Sn](CCCC)(Cl)Cl,RJGHQTVXGKYATR-UHFFFAOYSA-L
C097270,176407,C1=COC(=C1)C2=NN3C(=NC(=NC3=N2)NCCC4=CC=C(C=C4)O)N,PWTBZOIUWZOPFT-UHFFFAOYSA-N
C059427,2225,CC1=C(C(C(=C(N1)C)C(=O)OCC(=O)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,NCUCGYYHUFIYNU-UHFFFAOYSA-N
C116322,6540277,C1CN(CCC1OC(C2=CC=CC=C2)C3=CC=CC=C3)CCCC4=NNN=N4,TZQGXAHOROZEKN-UHFFFAOYSA-N
C001042,25948,CC1=CC=CC=C1C2=CC(=C(C=C2)N)C,HSQVHYANHDSFFI-UHFFFAOYSA-N
D003511,7966,C1CCC(CC1)O,HPXRVTGHNJAIIH-UHFFFAOYSA-N
C024566,6278,CC(Cl)(Cl)Cl,UOCLXMDMGBRAIB-UHFFFAOYSA-N
D002697,2707,C(C(Cl)(Cl)Cl)(O)O,RNFNDJAIBTYOQL-UHFFFAOYSA-N
D008733,4116,COC(C(Cl)Cl)(F)F,RFKMCNOHBTXSMU-UHFFFAOYSA-N
C009250,5206,C(OC(C(F)(F)F)C(F)(F)F)F,DFEYYRMXOJXZRJ-UHFFFAOYSA-N
D014241,6575,C(=C(Cl)Cl)Cl,XSTXAVWGXDQKEL-UHFFFAOYSA-N
D002328,2576,CCCC(C)(COC(=O)N)COC(=O)NC(C)C,OFZCIYFFPZCNJE-UHFFFAOYSA-N
C022871,64685,CC1(C2CCC1(C(C2)O)C)C,DTGKSKDOIYIVQL-UHFFFAOYSA-N
D005045,667484,CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,NPUKDXXFDDZOKR-LLVKDONJSA-N
D002164,2537,CC1(C2CCC1(C(=O)C2)C)C,DSSYKIVIOFKYAU-UHFFFAOYSA-N
D015104,1614,CC(CC1=CC2=C(C=C1)OCO2)N,NGBBVGZWCFBOGO-UHFFFAOYSA-N
C049109,122409757,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C.C(C(C(=O)[O-])O)(C(=O)[O-])O,NYVVVBWEVRSKIU-UHFFFAOYSA-L
C047360,3331,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N,WKGXYQFOCVYPAC-UHFFFAOYSA-N
C040534,727,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,JLYXXMFPNIAWKQ-UHFFFAOYSA-N
C052342,5284627,CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C,KJADKKWYZYXHBB-XBWDGYHZSA-N
C033342,16441,CC(=C)C1CCC(=CC1)C=O,RUMOYJJNUMEFDD-UHFFFAOYSA-N
D008610,1254,CC1CCC(C(C1)O)C(C)C,NOOLISFMXDJSKH-UHFFFAOYSA-N
D002395,189460,C1=CC(=C(C(=C1)O)O)N,MGBKJKDRMRAZKC-UHFFFAOYSA-N
C025314,61300,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Fe+3],NPFOYSMITVOQOS-UHFFFAOYSA-K
D017135,40973,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CCCCC34,RPLCPCMSCLEKRS-BPIQYHPVSA-N
D004997,5991,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O,BFPYWIDHMRZLRN-SLHNCBLASA-N
C033273,3033968,CCC12CCC3C(C1C=CC2(C#C)O)CCC4=CC(=O)CCC34,SIGSPDASOTUPFS-XUDSTZEESA-N
C017576,6540478,CCC12CCC3C(C1CCC2(C#C)OC(=O)C)CCC4=CC(=NO)CCC34,KIQQMECNKUGGKA-NMYWJIRASA-N
C023635,68861,CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(CC#N)O,AZFLJNIPTRTECV-FUMNGEBKSA-N
D000244,6022,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N,XTWYTFMLZFPYCI-KQYNXXCUSA-N
C055162,60606,COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3,GKTWGGQPFAXNFI-HNNXBMFYSA-N
C044815,6917715,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,GCKFUYQCUCGESZ-BPIQYHPVSA-N
D010718,9547096,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CCCCCCCCCCCCCCCCC,TZCPCKNHXULUIY-RGULYWFUSA-N
D000616,2145,CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N,ROBVIMPUHSLWNV-UHFFFAOYSA-N
C035988,36242,CC12CC1(C(=O)N(C2=O)C3=CC(=CC(=C3)Cl)Cl)C,QXJKBPAVAHBARF-UHFFFAOYSA-N
C029899,795,C1=CN=CN1,RAXXELZNTBOGNW-UHFFFAOYSA-N
C012587,23017,C1=C(C(=O)NC(=C1Cl)Cl)Cl,WCYYAQFQZQEUEN-UHFFFAOYSA-N
D005284,3346,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,PNVJTZOFSHSLTO-UHFFFAOYSA-N
D012721,6129,CNC(=O)OC1=CC=CC2=CC=CC=C21,CVXBEEMKQHEXEN-UHFFFAOYSA-N
D014236,5853,COP(=O)(C(C(Cl)(Cl)Cl)O)OC,NFACJZMKEDPNKN-UHFFFAOYSA-N
D002235,2566,CC1(CC2=C(O1)C(=CC=C2)OC(=O)NC)C,DUEPRVBVGDRKAG-UHFFFAOYSA-N
D003671,4284,CCN(CC)C(=O)C1=CC=CC(=C1)C,MMOXZBCLCQITDF-UHFFFAOYSA-N
D013619,1935,C1CCC2=NC3=CC=CC=C3C(=C2C1)N,YLJREFDVOIBQDA-UHFFFAOYSA-N
D008294,4004,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,JXSJBGJIGXNWCI-UHFFFAOYSA-N
C009618,21804,CCOP(=O)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,OTMOUPHCTWPNSL-UHFFFAOYSA-N
D008724,4109,CC(=NOC(=O)NC)SC,UHXUZOCRWCRNSJ-UHFFFAOYSA-N
C011994,31645,CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C,YFGYUFNIOHWBOB-UHFFFAOYSA-N
D004117,3082,CNC(=O)CSP(=S)(OC)OC,MCWXGJITAZMZEV-UHFFFAOYSA-N
C005915,33258,CC1=CC(=C(C=C1S(=O)(=O)[O-])OC)N=NC2=C(C=CC3=C2C=CC(=C3)S(=O)(=O)[O-])O.[Na+].[Na+],CEZCCHQBSQPRMU-UHFFFAOYSA-L
D000548,13506,C1=CC=C2C(=C1)C(=CC=C2S(=O)(=O)[O-])N=NC3=C4C=CC(=CC4=CC(=C3O)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+],WLDHEUZGFKACJH-UHFFFAOYSA-K
D007203,3705,C1=CC2=C(C=C1S(=O)(=O)O)C(=C(N2)C3=NC4=C(C3=O)C=C(C=C4)S(=O)(=O)O)O,JMEVHYCNAPFOAB-UHFFFAOYSA-N
D011725,581866,C1=CN=C(C=C1Cl)N,RQMWVVBHJMUJNZ-UHFFFAOYSA-N
D011719,9261,C1=CN=CC=N1,KYQCOXFCLRTKLS-UHFFFAOYSA-N
D013750,31373,C(=C(Cl)Cl)(Cl)Cl,CYTYCFOTNPOANT-UHFFFAOYSA-N
